seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
13776,2025,USA.W.USL.1,131452,411722,9,4,10,15,5,0,0,0,0,0,3,0,0,0,9,2025-12-02 06:04:59
13776,2025,USA.W.USL.1,131452,411723,12,3,10,26,1,0,0,0,0,1,3,1,0,0,14,2025-12-02 06:04:59
13776,2025,USA.W.USL.1,131447,411727,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:05:00
13776,2025,USA.W.USL.1,131455,411729,3,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2025-12-02 06:05:02
13776,2025,USA.W.USL.1,131449,411730,12,1,21,30,2,0,0,1,0,6,26,2,0,0,16,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131450,411731,11,8,11,8,1,0,0,0,0,7,14,2,0,0,5,2025-12-02 06:05:00
13776,2025,USA.W.USL.1,131449,411734,12,1,25,28,3,0,0,0,0,12,17,4,0,0,17,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131450,411736,2,2,2,0,0,0,0,0,0,1,1,0,0,0,2,2025-12-02 06:05:00
13776,2025,USA.W.USL.1,131452,411737,13,6,12,5,0,0,0,0,0,4,8,2,0,0,10,2025-12-02 06:04:59
13776,2025,USA.W.USL.1,131449,411738,12,3,25,12,2,0,0,2,0,8,20,3,0,0,15,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131453,411740,7,1,4,2,1,0,0,0,0,0,1,0,0,0,2,2025-12-02 06:05:02
13776,2025,USA.W.USL.1,131452,411741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:04:59
13776,2025,USA.W.USL.1,131449,411742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131449,411743,11,0,1,0,0,1,0,0,0,0,0,0,0,30,15,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131455,411745,5,4,9,2,1,0,0,0,0,3,5,0,0,0,3,2025-12-02 06:05:02
13776,2025,USA.W.USL.1,131455,411746,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:05:02
13776,2025,USA.W.USL.1,131449,411748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131448,411749,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131455,414479,3,3,5,1,0,0,0,0,0,0,1,0,0,0,1,2025-12-02 06:05:02
